tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:23082,,,"Rodionova, Arina",,,AUS,,sr:competitor:153860,,,"Trevisan, Martina",,,ITA,,6-3 6-2,3,round_of_64,,1,1,51,37,26,7,7,,14,2,5,61,36,23,5,3,,3,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:179146,,,"Kalinskaya, Anna",,,,,sr:competitor:67757,,,"Pera, Bernarda",,,USA,,6-2 6-1,3,round_of_64,,3,1,44,27,21,11,7,,6,1,1,43,30,14,4,2,,1,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:46304,,,"Schmiedlova, Anna-Karolina",,,SVK,,sr:competitor:123824,,,"Dolehide, Caroline",,,USA,,3-6 6-4 6-2,3,round_of_64,,3,3,89,54,36,17,10,,13,7,2,95,69,38,15,8,,7,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:44309,,,"Giorgi, Camila",,,ITA,,sr:competitor:360038,,,"Stearns, Peyton",,,USA,,7-5 2-6 3-6,3,round_of_64,,4,7,105,61,40,22,11,,12,7,10,100,46,35,18,8,,13,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:23158,,,"Stephens, Sloane",,,USA,,sr:competitor:72376,,,"Siniakova, Katerina",,,CZE,,5-7 3-6,3,round_of_64,,2,2,78,57,35,12,9,,4,0,5,61,33,20,14,6,,7,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:278887,,,"Kostyuk, Marta",,,UKR,,sr:competitor:41355,,,"Bogdan, Ana",,,ROU,,6-4 3-6 3-6,3,round_of_64,,9,4,80,59,49,9,13,,11,3,5,93,60,42,15,11,,1,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:99131,,,"Bucsa, Cristina",,,ESP,,sr:competitor:110803,,,"Minnen, Greet",,,BEL,,5-7 6-3 6-1,3,round_of_64,,3,2,73,47,36,13,11,,21,3,3,109,68,39,19,8,,5,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:66476,,,"Osaka, Naomi",,,JPN,,sr:competitor:69988,,,"Korpatsch, Tamara",,,DEU,,6-3 7-6,3,round_of_64,,5,1,62,45,33,7,8,,8,1,5,85,58,34,10,7,,2,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:110055,,,"Bronzetti, Lucia",,,ITA,,sr:competitor:549759,,,"Krueger, Ashlyn",,,USA,,6-4 7-5,3,round_of_64,,1,3,75,51,32,12,8,,15,4,10,86,57,35,9,6,,4,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:40994,,,"Saville, Daria",,,AUS,,sr:competitor:192108,,,"Yastremska, Dayana",,,UKR,,6-0 6-4,3,round_of_64,,4,2,50,31,24,11,8,,11,0,2,61,33,22,9,4,,3,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:23082,,,"Rodionova, Arina",,,AUS,,sr:competitor:91960,14,,"Kenin, Sofia",,,USA,,5-7 6-7,3,round_of_32,,4,3,78,58,37,11,9,,21,1,4,126,86,51,15,8,,5,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:401055,,,"Noskova, Linda",,,CZE,,sr:competitor:43102,,,"Babos, Timea",,,HUN,,5-7 7-6 7-6,3,round_of_64,,5,6,132,90,68,22,17,,9,18,4,123,84,63,25,18,,7,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:19017,8,,"Azarenka, Victoria",,,,,sr:competitor:179146,,,"Kalinskaya, Anna",,,,,1-6 6-7,3,round_of_32,,4,2,83,47,33,17,8,,11,2,3,76,55,30,9,5,,7,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:286435,,,"Gadecki, Olivia",,,AUS,,sr:competitor:105099,,,"Birrell, Kimberly",,,AUS,,6-4 0-6 4-6,3,round_of_64,,7,7,65,44,38,9,11,,14,4,7,93,62,39,13,8,,2,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:225046,,,"Burel, Clara",,,FRA,,sr:competitor:299310,,,"Sonmez, Zeynep",,,TUR,,4-6 2-6,3,round_of_64,,1,4,56,32,24,12,8,,7,0,3,53,36,24,5,5,,5,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:337813,,,"Riera, Julia",,,ARG,,sr:competitor:41374,,,"Tomova, Viktoriya",,,BGR,,6-2 6-4,3,round_of_64,,3,1,53,34,27,11,9,,4,0,2,54,33,17,13,6,,1,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:58515,,,"Collins, Danielle",,,USA,,sr:competitor:319455,,,"Baptiste, Hailey",,,USA,,1-6 6-4 3-6,3,round_of_64,,2,6,82,47,32,21,11,,11,5,4,75,49,33,9,8,,6,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:66968,6,,"Kudermetova, Veronika",,,,,sr:competitor:46304,,,"Schmiedlova, Anna-Karolina",,,SVK,,6-2 6-3,3,round_of_32,,12,2,44,30,26,9,8,,7,1,2,47,28,19,7,5,,0,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:20732,16,,"Pliskova, Karolina",,,CZE,,sr:competitor:66476,,,"Osaka, Naomi",,,JPN,,6-3 6-7 4-6,3,round_of_32,,16,11,104,68,57,14,13,,2,14,2,97,64,52,15,14,,12,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:234150,11,,"Potapova, Anastasia",,,,,sr:competitor:40994,,,"Saville, Daria",,,AUS,,4-6 6-3 4-6,3,round_of_32,,2,3,99,53,32,21,9,,17,1,9,122,83,47,17,8,,11,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:401055,,,"Noskova, Linda",,,CZE,,sr:competitor:19728,10,,"Cirstea, Sorana",,,ROU,,6-4 4-6 6-4,3,round_of_32,,8,4,132,127,80,1,13,,8,10,1,100,98,63,0,12,,13,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:157754,1,,"Sabalenka, Aryna",,,,,sr:competitor:110055,,,"Bronzetti, Lucia",,,ITA,,6-3 6-0,3,round_of_32,,8,1,44,26,21,12,8,,5,3,3,32,14,9,6,3,,1,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:132370,5,,"Kasatkina, Daria",,,,,sr:competitor:278887,,,"Kostyuk, Marta",,,UKR,,3-6 4-6,3,round_of_32,,0,5,51,28,21,10,7,,12,3,4,74,45,27,8,5,,2,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:337813,,,"Riera, Julia",,,ARG,,sr:competitor:67759,7,,"Alexandrova, Ekaterina",,,,,3-6 4-6,3,round_of_32,,4,2,75,72,45,1,9,,7,0,6,52,47,31,0,6,,9,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:64496,3,,"Ostapenko, Jelena",,,LVA,,sr:competitor:44309,,,"Giorgi, Camila",,,ITA,,6-1 6-4,3,round_of_32,,9,4,49,28,25,9,8,,9,4,5,60,32,17,12,4,,2,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:225046,,,"Burel, Clara",,,FRA,,sr:competitor:90664,12,,"Kalinina, Anhelina",,,UKR,,4-6 1-6,3,round_of_32,,2,4,52,29,20,11,6,,12,1,4,69,49,22,8,3,,5,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:871583,,,"Andreeva, Mirra",,,,,sr:competitor:128584,4,,"Samsonova, Liudmila",,,,,6-2 6-1,3,round_of_32,,2,3,44,28,22,9,7,,7,4,7,49,21,15,7,3,,2,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:42289,9,,"Linette, Magda",,,POL,,sr:competitor:99131,,,"Bucsa, Cristina",,,ESP,,6-3 7-5,3,round_of_32,,4,0,51,34,28,9,9,,13,1,0,71,42,28,12,7,,1,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:186312,2,,"Rybakina, Elena",,,KAZ,,sr:competitor:286435,,,"Gadecki, Olivia",,,AUS,,4-6 1-6,3,round_of_32,,4,1,53,36,29,9,9,,5,0,2,54,36,24,6,5,,3,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:78551,13,,"Mertens, Elise",,,BEL,,sr:competitor:23158,,,"Stephens, Sloane",,,USA,,2-6 6-1 6-3,3,round_of_32,,5,4,63,37,26,14,9,,8,1,2,66,51,33,4,7,,5,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:45584,15,,"Zhu, Lin",,,CHN,,sr:competitor:58515,,,"Collins, Danielle",,,USA,,6-1 3-6 6-7,3,round_of_32,,6,9,93,62,38,11,7,,15,9,1,104,63,34,21,8,,9,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:19017,8,,"Azarenka, Victoria",,,,,sr:competitor:225046,,,"Burel, Clara",,,FRA,,5-7 2-6,3,round_of_16,,3,2,69,56,41,3,9,,5,3,2,51,34,20,7,6,,5,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:401055,,,"Noskova, Linda",,,CZE,,sr:competitor:337813,,,"Riera, Julia",,,ARG,,1-6 7-6 3-6,3,round_of_16,,2,4,88,65,43,12,10,,19,6,2,108,81,44,12,7,,7,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:64496,3,,"Ostapenko, Jelena",,,LVA,,sr:competitor:20732,16,,"Pliskova, Karolina",,,CZE,,6-2 4-6 6-3,3,round_of_16,,4,5,104,71,48,14,11,,12,18,3,100,61,44,11,8,,11,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:132370,5,,"Kasatkina, Daria",,,,,sr:competitor:42289,9,,"Linette, Magda",,,POL,,4-6 2-6,3,round_of_16,,4,3,58,42,34,3,7,,13,2,3,64,50,27,4,4,,4,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:871583,,,"Andreeva, Mirra",,,,,sr:competitor:23082,,,"Rodionova, Arina",,,AUS,,1-6 1-6,3,round_of_16,,2,1,40,27,24,6,7,,12,1,4,46,38,19,1,2,,1,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:234150,11,,"Potapova, Anastasia",,,,,sr:competitor:66968,6,,"Kudermetova, Veronika",,,,,5-7 7-6 4-6,3,round_of_16,,4,4,113,89,59,13,14,,15,9,1,124,91,54,18,12,,7,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:186312,2,,"Rybakina, Elena",,,KAZ,,sr:competitor:78551,13,,"Mertens, Elise",,,BEL,,1-6 0-6,3,round_of_16,,4,0,42,36,29,2,7,,15,3,1,42,28,13,4,1,,1,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:157754,1,,"Sabalenka, Aryna",,,,,sr:competitor:45584,15,,"Zhu, Lin",,,CHN,,6-1 6-0,3,round_of_16,,9,2,54,31,24,11,6,,11,1,4,38,21,11,1,0,,5,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:19017,8,,"Azarenka, Victoria",,,,,sr:competitor:64496,3,,"Ostapenko, Jelena",,,LVA,,3-6 6-3 5-7,3,quarterfinal,,16,2,111,71,53,17,12,,8,2,5,92,50,33,20,11,,10,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:401055,,,"Noskova, Linda",,,CZE,,sr:competitor:871583,,,"Andreeva, Mirra",,,,,7-5 6-3,3,quarterfinal,,5,4,71,46,27,15,7,,9,2,4,69,44,25,12,5,,8,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:157754,1,,"Sabalenka, Aryna",,,,,sr:competitor:132370,5,,"Kasatkina, Daria",,,,,6-1 6-4,3,quarterfinal,,4,2,61,38,30,10,8,,11,0,5,60,39,26,4,4,,4,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:186312,2,,"Rybakina, Elena",,,KAZ,,sr:competitor:401055,,,"Noskova, Linda",,,CZE,,3-6 2-6,3,semifinal,,8,1,53,40,31,8,9,,5,1,4,51,28,20,9,5,,4,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:157754,1,,"Sabalenka, Aryna",,,,,sr:competitor:19017,8,,"Azarenka, Victoria",,,,,6-2 6-4,3,semifinal,,10,3,60,44,34,7,9,,8,3,3,56,38,26,7,6,,3,,,,
sr:competition:6491,"WTA Brisbane, Australia Women Singles",,,wta_250,2023-12-29,,sr:competitor:186312,2,,"Rybakina, Elena",,,KAZ,,sr:competitor:157754,1,,"Sabalenka, Aryna",,,,,0-6 3-6,3,final,,7,0,45,30,22,9,7,,7,3,1,52,32,17,7,2,,1,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:343160,6,,"Volynets, Katie",,,USA,,sr:competitor:128638,,,"Sebov, Katherine",,,CAN,,6-3 6-2,3,qualification_round_1,,2,4,83,83,44,0,6,,10,0,2,58,58,23,0,2,,15,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:41404,11,,"Watson, Heather",,,GBR,,sr:competitor:143146,,,"Smith, Alana",,,USA,,0-6 4-6,3,qualification_round_1,,4,2,47,31,23,11,7,,8,3,1,43,24,15,5,3,,2,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:99385,,,"Arconada, Usue Maitane",,,USA,,sr:competitor:273017,7,,"Mandlik, Elizabeth",,,USA,,7-5 7-6,3,qualification_round_1,,2,5,81,48,27,15,7,,8,1,4,80,39,23,15,6,,8,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:287769,5,,"Kessler, McCartney",,,USA,,sr:competitor:244216,,,"Giavara, Haley",,,USA,,6-2 6-1,3,qualification_round_1,,1,2,53,51,30,0,5,,10,1,1,44,42,14,0,0,,4,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:246905,1,,"Gracheva, Varvara",,,FRA,,sr:competitor:215806,,,"Hewitt, Dalayna",,,USA,,4-6 6-2 6-3,3,qualification_round_1,,4,2,73,50,37,13,12,,10,6,7,108,57,36,25,9,,2,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:40994,4,,"Saville, Daria",,,AUS,,sr:competitor:47775,,,"Min, Grace",,,USA,,6-1 6-2,3,qualification_round_1,,2,2,45,28,19,12,7,,6,1,1,42,32,13,3,2,,3,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:58053,9,,"Sharma, Astra",,,AUS,,sr:competitor:143140,,,"Aney, Jessie",,,USA,,0-6 2-6,3,qualification_round_1,,1,0,34,28,23,6,7,,8,0,4,39,26,12,3,2,,0,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:55309,,,"Lee, Gabriela",,,ROU,,sr:competitor:206949,2,,"Hontama, Mai",,,JPN,,7-5 3-6 4-6,3,qualification_round_1,,3,5,92,50,33,19,10,,12,0,3,110,79,42,12,8,,8,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:526975,10,,"Fruhvirtova, Linda",,,CZE,,sr:competitor:46084,,,"Melichar-Martinez, Nicole",,,USA,,5-7 6-4 0-6,3,qualification_round_1,,4,9,96,84,49,3,9,,19,7,5,106,94,48,4,6,,13,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:179300,3,,"Liu, Claire",,,USA,,sr:competitor:98607,,,"Chang, Sophie",,,USA,,6-3 4-6 7-6,3,qualification_round_1,,2,6,97,62,39,17,9,,17,2,5,106,67,35,19,8,,14,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:261583,12,,"Li, Ann",,,USA,,sr:competitor:51315,,,"Anderson, Robin",,,USA,,6-7 0-6,3,qualification_round_1,,2,1,63,41,32,12,8,,6,3,2,66,35,18,17,5,,5,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:51392,8,,"Vickery, Sachia",,,USA,,sr:competitor:41372,,,"Davis, Lauren",,,USA,,2-6 3-6,3,qualification_round_1,,2,1,53,38,23,18,5,,8,1,2,69,34,17,8,2,,10,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:246905,1,,"Gracheva, Varvara",,,FRA,,sr:competitor:99385,,,"Arconada, Usue Maitane",,,USA,,6-2 6-4,3,qualification_final,,3,2,48,31,23,10,7,,12,1,9,68,44,22,9,4,,4,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:40994,4,,"Saville, Daria",,,AUS,,sr:competitor:41404,11,,"Watson, Heather",,,GBR,,6-3 6-2,3,qualification_final,,3,2,55,40,31,7,8,,7,0,4,59,42,26,4,4,,4,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:179300,3,,"Liu, Claire",,,USA,,sr:competitor:526975,10,,"Fruhvirtova, Linda",,,CZE,,3-6 6-4 6-3,3,qualification_final,,3,4,94,61,37,13,8,,21,4,7,107,71,41,12,7,,15,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:55309,,,"Lee, Gabriela",,,ROU,,sr:competitor:58053,9,,"Sharma, Astra",,,AUS,,6-2 6-3,3,qualification_final,,1,1,66,51,30,11,8,,8,1,3,55,32,14,12,4,,4,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:51392,8,,"Vickery, Sachia",,,USA,,sr:competitor:287769,5,,"Kessler, McCartney",,,USA,,6-7 3-6,3,qualification_final,,3,3,92,54,27,20,7,,11,0,1,79,50,27,13,5,,8,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:343160,6,,"Volynets, Katie",,,USA,,sr:competitor:261583,12,,"Li, Ann",,,USA,,2-6 6-1 6-2,3,qualification_final,,0,3,64,51,31,5,6,,18,1,1,76,59,24,8,4,,12,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:41374,,,"Tomova, Viktoriya",,,BGR,,sr:competitor:88310,,,"Sherif, Mayar",,,EGY,,4-6 6-3 2-6,3,round_of_64,,2,3,81,59,41,11,11,,13,2,0,115,87,50,14,10,,5,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:42289,,,"Linette, Magda",,,POL,,sr:competitor:19704,,,"Martic, Petra",,,HRV,,6-3 6-4,3,round_of_64,,3,1,58,33,28,15,10,,5,1,3,53,29,20,13,7,,3,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:40994,,,"Saville, Daria",,,AUS,,sr:competitor:69988,,,"Korpatsch, Tamara",,,DEU,,4-6 6-3 2-6,3,round_of_64,,1,3,91,69,40,9,8,,8,1,4,75,43,22,14,7,,13,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:18910,,,"Wozniacki, Caroline",,,DNK,,sr:competitor:287769,,,"Kessler, McCartney",,,USA,,6-0 6-1,3,round_of_64,,3,0,37,28,21,6,6,,12,0,1,46,29,11,5,0,,1,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:72758,,,"Cristian, Jaqueline Adina",,,ROU,,sr:competitor:51392,,,"Vickery, Sachia",,,USA,,1-6 4-6,3,round_of_64,,2,1,72,46,28,15,7,,11,1,2,57,27,14,13,3,,10,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:281189,,,"Anisimova, Amanda",,,USA,,sr:competitor:18808,,,"Cornet, Alize",,,FRA,,3-6 0-6,3,round_of_64,,2,0,51,38,25,9,7,,14,0,4,77,45,26,10,3,,4,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:343160,,,"Volynets, Katie",,,USA,,sr:competitor:19847,,,"Rus, Arantxa",,,NLD,,2-6 7-6 6-7,3,round_of_64,,0,2,124,103,57,9,10,,21,2,7,138,96,51,17,8,,17,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:42459,,,"Rogers, Shelby",,,USA,,sr:competitor:179300,,,"Liu, Claire",,,USA,,1-6 1-6,3,round_of_64,,2,1,40,25,16,10,6,,12,0,4,51,30,14,5,1,,3,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:246905,,,"Gracheva, Varvara",,,FRA,,sr:competitor:789688,,,"Ngounoue, Clervie",,,USA,,6-2 6-1,3,round_of_64,,2,2,54,43,24,10,6,,11,1,2,51,31,13,8,2,,9,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:23158,,,"Stephens, Sloane",,,USA,,sr:competitor:71250,,,"Frech, Magdalena",,,POL,,0-6 2-6,3,round_of_64,,1,0,40,33,24,5,6,,11,1,0,44,35,14,3,1,,2,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:51387,,,"Townsend, Taylor",,,USA,,sr:competitor:91960,,,"Kenin, Sofia",,,USA,,6-3 6-3,3,round_of_64,,10,3,46,36,27,7,8,,9,4,7,72,54,30,7,5,,1,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:58053,,,"Sharma, Astra",,,AUS,,sr:competitor:23082,,,"Rodionova, Arina",,,AUS,,4-6 1-6,3,round_of_64,,3,2,62,51,27,14,8,,4,0,0,42,37,17,6,4,,4,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:58515,,,"Collins, Danielle",,,USA,,sr:competitor:133662,,,"Badosa, Paula",,,ESP,,6-1 6-4,3,round_of_64,,8,6,58,30,22,15,7,,6,0,5,51,31,17,6,3,,6,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:373354,,,"Cocciaretto, Elisabetta",,,ITA,,sr:competitor:41355,,,"Bogdan, Ana",,,ROU,,2-6 6-1 7-6,3,round_of_64,,1,5,78,60,39,7,9,,7,2,2,95,71,43,10,9,,9,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:123824,,,"Dolehide, Caroline",,,USA,,sr:competitor:137962,,,"Day, Kayla",,,USA,,6-3 0-6 6-4,3,round_of_64,,0,4,77,57,33,7,6,,9,5,5,77,49,28,13,7,,10,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:65950,3,,"Sakkari, Maria",,,GRC,,sr:competitor:41374,,,"Tomova, Viktoriya",,,BGR,,3-6 3-6,3,round_of_32,,4,0,51,33,25,11,8,,8,2,2,66,40,18,15,5,,4,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:549759,,,"Krueger, Ashlyn",,,USA,,sr:competitor:55309,,,"Lee, Gabriela",,,ROU,,7-6 6-3,3,round_of_64,,2,3,69,44,30,12,7,,10,1,4,72,46,26,8,5,,8,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:42289,,,"Linette, Magda",,,POL,,sr:competitor:192108,13,,"Yastremska, Dayana",,,UKR,,0-6 6-4 6-3,3,round_of_32,,2,2,66,38,23,16,8,,8,1,3,70,45,28,15,8,,7,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:44834,1,,"Pegula, Jessica",,,USA,,sr:competitor:281189,,,"Anisimova, Amanda",,,USA,,3-6 6-4 7-6,3,round_of_32,,7,3,95,55,39,19,11,,15,3,6,126,80,46,22,12,,8,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:72758,,,"Cristian, Jaqueline Adina",,,ROU,,sr:competitor:35424,8,,"Keys, Madison",,,USA,,3-6 6-3 6-3,3,round_of_32,,0,5,86,45,30,20,9,,15,8,4,85,56,33,14,8,,8,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:90664,15,,"Kalinina, Anhelina",,,UKR,,sr:competitor:18910,,,"Wozniacki, Caroline",,,DNK,,2-6 3-6,3,round_of_32,,1,2,43,31,24,6,7,,11,1,1,64,43,23,6,4,,1,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:19017,12,,"Azarenka, Victoria",,,,,sr:competitor:373354,,,"Cocciaretto, Elisabetta",,,ITA,,6-1 6-2,3,round_of_32,,1,1,53,43,28,6,7,,7,0,1,39,23,13,3,2,,5,,,,
sr:competition:2763,"WTA Charleston, USA Women Singles",,,wta_500,2024-03-30,,sr:competitor:58053,,,"Sharma, Astra",,,AUS,,sr:competitor:36067,16,,"Tsurenko, Lesia",,,UKR,,4-6 0-6,3,round_of_32,,3,4,55,33,24,11,7,,11,0,1,55,44,21,4,3,,1,,,,
